"pole1","pole2","pole3","pole4","pole5","pole6","pole7","pole8","pole9","pole10","key"
0,6,0,0,33,281,0,0,0,0,"嘉義縣東石鄉港墘村"
0,0,0,0,11,300,0,0,0,0,"嘉義縣東石鄉溪下村"
0,0,0,0,19,69,0,0,0,0,"嘉義縣東石鄉猿樹村"
0,4,0,0,49,387,0,0,0,0,"嘉義縣東石鄉網寮村"
0,5,0,0,17,317,0,0,0,0,"嘉義縣東石鄉蔦松村"
0,1,0,0,15,347,0,0,0,0,"嘉義縣東石鄉西崙村"
0,1,0,0,10,182,0,0,0,0,"嘉義縣東石鄉頂揖村"
0,2,0,0,101,1013,0,0,0,0,"嘉義縣東石鄉鰲鼓村"
0,3,0,0,37,336,0,0,0,0,"嘉義縣東石鄉龍港村"
0,0,0,0,17,197,0,0,0,0,"嘉義縣梅山鄉半天村"
0,1,0,0,14,318,0,0,4,0,"嘉義縣梅山鄉双溪村"
0,2,0,0,36,300,0,0,0,0,"嘉義縣梅山鄉圳北村"
0,10,0,3,13,275,0,0,3,0,"嘉義縣梅山鄉圳南村"
0,0,0,5,51,511,0,0,0,0,"嘉義縣梅山鄉大南村"
2,45,1,7,203,1131,0,0,0,0,"嘉義縣梅山鄉太和村"
0,1,0,4,46,364,0,0,0,0,"嘉義縣梅山鄉太平村"
0,13,0,0,30,404,0,0,0,0,"嘉義縣梅山鄉太興村"
0,2,0,0,17,239,0,0,0,0,"嘉義縣梅山鄉安靖村"
0,2,0,0,32,328,0,0,0,0,"嘉義縣梅山鄉梅北村"
0,2,0,0,12,139,0,0,1,0,"嘉義縣梅山鄉梅南村"
0,0,0,0,28,165,0,0,0,0,"嘉義縣梅山鄉梅東村"
0,2,0,0,9,128,0,0,0,0,"嘉義縣梅山鄉永興村"
0,13,0,1,82,699,0,0,1,0,"嘉義縣梅山鄉瑞峯村"
0,22,0,3,69,572,0,1,0,0,"嘉義縣梅山鄉瑞里村"
0,7,0,1,17,302,0,0,5,0,"嘉義縣梅山鄉碧湖村"
0,2,0,1,40,414,0,1,3,0,"嘉義縣梅山鄉過山村"
0,4,0,6,28,381,0,0,4,0,"嘉義縣梅山鄉龍眼村"
0,1,0,0,22,255,0,0,0,0,"嘉義縣民雄鄉三興村"
0,5,0,0,18,264,0,0,0,0,"嘉義縣民雄鄉中和村"
0,0,0,0,12,317,0,0,0,0,"嘉義縣民雄鄉中央村"
0,1,0,0,5,116,0,0,0,0,"嘉義縣民雄鄉中樂村"
0,11,0,0,41,632,0,0,0,0,"嘉義縣民雄鄉北斗村"
0,0,0,0,29,143,0,0,0,0,"嘉義縣民雄鄉双福村"
0,5,0,2,89,611,0,0,0,0,"嘉義縣民雄鄉大崎村"
0,3,0,0,32,391,0,0,0,0,"嘉義縣民雄鄉寮頂村"
0,1,0,0,43,436,0,0,0,0,"嘉義縣民雄鄉山中村"
0,1,0,0,29,289,0,0,0,0,"嘉義縣民雄鄉平和村"
0,1,0,0,34,258,0,0,0,0,"嘉義縣民雄鄉文隆村"
0,3,0,0,22,122,0,0,0,0,"嘉義縣民雄鄉東榮村"
0,1,0,1,34,316,0,0,0,0,"嘉義縣民雄鄉東湖村"
0,0,0,0,35,325,0,0,0,0,"嘉義縣民雄鄉東興村"
0,1,0,0,67,502,0,0,0,0,"嘉義縣民雄鄉松山村"
0,3,0,0,27,348,0,0,0,0,"嘉義縣民雄鄉福樂村"
0,2,0,0,26,328,0,0,0,0,"嘉義縣民雄鄉福權村"
0,2,0,0,30,329,0,0,1,0,"嘉義縣民雄鄉福興村"
0,2,0,0,52,377,0,0,0,0,"嘉義縣民雄鄉秀林村"
0,1,0,0,28,287,0,0,1,0,"嘉義縣民雄鄉興中村"
0,3,0,0,18,254,0,0,0,0,"嘉義縣民雄鄉興南村"
0,0,0,0,47,433,0,0,0,0,"嘉義縣民雄鄉菁埔村"
0,3,0,0,22,133,0,0,0,0,"嘉義縣民雄鄉西安村"
0,3,0,0,25,279,0,0,0,0,"嘉義縣民雄鄉西昌村"
0,3,0,0,54,784,0,0,0,0,"嘉義縣民雄鄉豊收村"
0,2,0,0,12,161,0,0,0,0,"嘉義縣民雄鄉金興村"
0,2,0,0,20,247,0,0,0,0,"嘉義縣民雄鄉鎮北村"
0,1,0,0,13,233,0,0,0,0,"嘉義縣民雄鄉頂崙村"
0,0,0,0,22,226,0,0,0,0,"嘉義縣水上鄉三和村"
0,2,0,1,37,259,0,0,0,0,"嘉義縣水上鄉三界村"
0,1,0,0,8,60,0,0,0,0,"嘉義縣水上鄉三鎮村"
0,1,0,0,27,186,0,0,0,0,"嘉義縣水上鄉下寮村"
0,0,0,0,27,149,0,0,0,0,"嘉義縣水上鄉中庄村"
0,0,0,0,26,214,0,0,0,0,"嘉義縣水上鄉內溪村"
0,4,0,0,17,491,0,0,0,0,"嘉義縣水上鄉南和村"
0,2,0,0,45,402,0,0,0,0,"嘉義縣水上鄉南鄉村"
0,0,0,0,4,52,0,0,0,0,"嘉義縣水上鄉回歸村"
0,0,0,0,29,179,0,0,0,0,"嘉義縣水上鄉國姓村"
0,3,0,0,11,245,0,0,0,0,"嘉義縣水上鄉塗溝村"
0,0,0,0,30,527,0,0,0,0,"嘉義縣水上鄉大堀村"
0,3,0,0,20,485,0,0,0,0,"嘉義縣水上鄉大崙村"
0,1,0,0,32,280,0,0,0,0,"嘉義縣水上鄉寬士村"
0,3,0,0,30,319,0,0,0,0,"嘉義縣水上鄉忠和村"
0,1,0,0,18,105,0,0,0,0,"嘉義縣水上鄉柳新村"
0,0,0,0,18,138,0,0,0,0,"嘉義縣水上鄉柳林村"
0,2,0,0,20,204,0,0,0,0,"嘉義縣水上鄉柳鄉村"
0,0,0,0,13,81,0,0,0,0,"嘉義縣水上鄉民生村"
0,0,0,0,26,202,0,0,0,0,"嘉義縣水上鄉水上村"
0,1,0,0,14,122,0,0,0,0,"嘉義縣水上鄉水頭村"
0,1,0,0,30,218,0,0,0,0,"嘉義縣水上鄉溪洲村"
0,0,0,2,33,373,0,0,0,0,"嘉義縣水上鄉粗溪村"
0,2,0,1,44,423,0,0,0,0,"嘉義縣水上鄉義興村"
0,0,0,0,15,111,0,0,0,0,"嘉義縣水上鄉靖和村"
0,1,0,0,30,287,0,0,0,0,"嘉義縣水上鄉龍德村"
0,2,0,0,27,223,0,0,0,0,"嘉義縣溪口鄉坪頂村"
0,3,0,0,10,417,0,0,0,0,"嘉義縣溪口鄉妙崙村"
0,5,0,0,20,501,0,0,0,0,"嘉義縣溪口鄉本厝村"
0,0,0,0,4,121,0,0,0,0,"嘉義縣溪口鄉林腳村"
0,1,1,0,16,406,0,0,0,0,"嘉義縣溪口鄉柳溝村"
0,0,0,0,8,147,0,0,0,0,"嘉義縣溪口鄉柴林村"
0,1,0,0,29,387,0,0,0,0,"嘉義縣溪口鄉游東村"
0,1,0,0,6,213,0,0,0,0,"嘉義縣溪口鄉游西村"
0,1,0,0,18,367,0,0,0,0,"嘉義縣溪口鄉溪北村"
0,0,0,0,9,129,0,0,0,0,"嘉義縣溪口鄉溪東村"
0,0,0,0,10,117,0,0,0,0,"嘉義縣溪口鄉溪西村"
0,2,0,0,26,365,0,0,0,0,"嘉義縣溪口鄉疊溪村"
0,0,0,0,11,265,0,0,0,0,"嘉義縣溪口鄉美北村"
0,3,0,0,23,376,0,0,0,0,"嘉義縣溪口鄉美南村"
0,2,0,0,38,308,0,0,0,0,"嘉義縣番路鄉下坑村"
0,2,1,6,38,240,0,0,0,0,"嘉義縣番路鄉內甕村"
0,27,0,7,234,921,0,0,0,0,"嘉義縣番路鄉公田村"
0,24,0,0,108,617,0,0,0,0,"嘉義縣番路鄉公興村"
0,6,0,5,111,557,0,0,4,0,"嘉義縣番路鄉大湖村"
0,5,0,0,56,356,0,0,0,0,"嘉義縣番路鄉新福村"
0,2,0,0,53,331,0,1,0,0,"嘉義縣番路鄉民和村"
0,1,1,1,31,225,0,0,0,0,"嘉義縣番路鄉江西村"
0,0,0,0,25,208,0,0,0,0,"嘉義縣番路鄉番路村"
1,35,0,5,196,1198,0,0,1,0,"嘉義縣番路鄉草山村"
0,4,0,0,45,274,0,0,0,0,"嘉義縣番路鄉觸口村"
0,3,1,2,105,516,0,0,0,0,"嘉義縣竹崎鄉中和村"
0,15,0,2,55,401,0,0,0,0,"嘉義縣竹崎鄉仁壽村"
0,27,0,1,208,736,0,0,0,0,"嘉義縣竹崎鄉光華村"
0,0,0,0,23,188,0,0,0,0,"嘉義縣竹崎鄉內埔村"
0,0,0,0,51,394,0,0,2,0,"嘉義縣竹崎鄉和平村"
0,0,0,7,12,295,0,0,4,0,"嘉義縣竹崎鄉坑頭村"
0,1,0,15,19,288,0,0,0,0,"嘉義縣竹崎鄉塘興村"
0,0,0,4,60,540,0,0,1,0,"嘉義縣竹崎鄉復金村"
0,4,0,9,49,341,0,0,0,0,"嘉義縣竹崎鄉文峯村"
0,1,0,1,44,469,0,0,0,0,"嘉義縣竹崎鄉昇平村"
0,0,0,6,47,457,0,0,0,0,"嘉義縣竹崎鄉桃源村"
0,0,0,8,23,247,0,0,0,0,"嘉義縣竹崎鄉沙坑村"
0,1,0,1,98,606,0,0,0,0,"嘉義縣竹崎鄉灣橋村"
0,2,0,8,76,564,0,0,0,0,"嘉義縣竹崎鄉獅埜村"
0,3,0,1,11,147,0,0,1,0,"嘉義縣竹崎鄉白杞村"
0,2,0,0,16,233,0,0,0,0,"嘉義縣竹崎鄉竹崎村"
0,0,0,0,23,193,0,0,0,0,"嘉義縣竹崎鄉紫雲村"
0,13,0,2,40,374,0,0,0,0,"嘉義縣竹崎鄉緞繻村"
0,1,0,16,42,347,0,0,0,0,"嘉義縣竹崎鄉義仁村"
0,1,0,3,18,283,0,0,0,0,"嘉義縣竹崎鄉義和村"
0,1,0,2,15,264,0,0,0,0,"嘉義縣竹崎鄉義隆村"
0,16,2,7,52,286,0,0,0,0,"嘉義縣竹崎鄉金獅村"
0,0,0,0,43,266,0,0,1,0,"嘉義縣竹崎鄉鹿滿村"
0,1,1,5,14,445,0,0,0,0,"嘉義縣竹崎鄉龍山村"
0,0,0,0,12,299,0,0,0,0,"嘉義縣義竹鄉中平村"
0,0,0,0,10,207,0,0,0,0,"嘉義縣義竹鄉五厝村"
0,0,0,0,9,73,0,0,0,0,"嘉義縣義竹鄉仁里村"
0,0,0,0,6,349,0,0,0,0,"嘉義縣義竹鄉傳芳村"
0,0,0,0,9,121,0,0,0,0,"嘉義縣義竹鄉六桂村"
0,4,0,0,42,753,0,0,0,0,"嘉義縣義竹鄉北華村"
0,4,0,0,27,465,0,0,0,0,"嘉義縣義竹鄉埤前村"
0,1,0,0,21,305,0,0,0,0,"嘉義縣義竹鄉官和村"
0,2,0,0,24,222,0,0,0,0,"嘉義縣義竹鄉官順村"
0,1,0,0,24,383,0,0,0,0,"嘉義縣義竹鄉岸腳村"
0,2,0,0,9,403,0,0,0,0,"嘉義縣義竹鄉平溪村"
0,0,0,0,12,251,0,0,0,0,"嘉義縣義竹鄉後鎮村"
0,1,0,0,13,413,0,0,0,0,"嘉義縣義竹鄉新富村"
0,2,0,0,46,838,0,0,0,0,"嘉義縣義竹鄉新店村"
0,4,0,0,21,708,0,0,0,0,"嘉義縣義竹鄉東光村"
0,0,0,0,8,244,0,0,0,0,"嘉義縣義竹鄉東榮村"
0,0,0,0,8,130,0,0,0,0,"嘉義縣義竹鄉東過村"
0,3,0,0,13,647,0,0,0,0,"嘉義縣義竹鄉溪洲村"
0,1,0,0,19,184,0,0,0,0,"嘉義縣義竹鄉義竹村"
0,3,0,0,24,398,0,0,0,0,"嘉義縣義竹鄉西過村"
0,1,0,0,24,588,0,0,0,0,"嘉義縣義竹鄉頭竹村"
0,3,0,0,31,584,0,0,0,0,"嘉義縣義竹鄉龍蛟村"
0,8,0,0,33,204,0,0,0,0,"嘉義縣阿里山鄉中山村"
0,6,0,14,14,111,0,0,2,0,"嘉義縣阿里山鄉中正村"
0,8,0,0,30,255,0,0,0,0,"嘉義縣阿里山鄉來吉村"
1,43,0,6,163,985,0,0,2,0,"嘉義縣阿里山鄉十字村"
1,6,0,0,128,698,0,0,0,0,"嘉義縣阿里山鄉山美村"
0,3,0,0,47,388,0,0,0,0,"嘉義縣阿里山鄉新美村"
1,27,0,1,197,760,0,0,0,0,"嘉義縣阿里山鄉樂野村"
0,31,1,2,169,1029,0,0,0,0,"嘉義縣阿里山鄉茶山村"
0,16,0,6,76,266,0,0,0,0,"嘉義縣阿里山鄉豐山村"
1,28,0,4,281,1455,0,0,0,0,"嘉義縣阿里山鄉達邦村"
0,7,0,0,167,755,0,0,0,0,"嘉義縣阿里山鄉里佳村"
2,6,0,2,17,106,0,0,0,0,"嘉義縣阿里山鄉香林村"
0,2,0,0,19,334,0,0,0,0,"嘉義縣鹿草鄉三角村"
0,2,0,0,10,146,0,0,0,0,"嘉義縣鹿草鄉下潭村"
0,2,0,0,28,487,0,0,0,0,"嘉義縣鹿草鄉下麻村"
0,1,0,0,17,454,0,0,0,0,"嘉義縣鹿草鄉光潭村"
0,3,0,0,18,405,0,0,0,0,"嘉義縣鹿草鄉後堀村"
0,0,0,0,10,199,0,0,0,0,"嘉義縣鹿草鄉後寮村"
0,1,0,0,21,214,0,0,0,0,"嘉義縣鹿草鄉施家村"
0,0,0,0,4,169,0,0,0,0,"嘉義縣鹿草鄉松竹村"
0,0,0,0,19,235,0,0,0,0,"嘉義縣鹿草鄉碧潭村"
0,3,0,0,32,859,0,0,0,0,"嘉義縣鹿草鄉竹山村"
0,2,0,0,24,413,0,0,0,0,"嘉義縣鹿草鄉西井村"
0,0,0,0,40,467,0,0,0,0,"嘉義縣鹿草鄉豊稠村"
0,3,0,0,15,332,0,0,0,0,"嘉義縣鹿草鄉重寮村"
0,0,0,0,16,227,0,0,0,0,"嘉義縣鹿草鄉鹿東村"
0,1,0,0,11,161,0,0,0,0,"嘉義縣鹿草鄉鹿草村"
0,8,0,7,27,143,0,0,0,0,"基隆市七堵區八德里"
0,3,0,1,34,203,0,0,0,0,"基隆市七堵區六堵里"
0,4,0,2,18,261,0,0,0,0,"基隆市七堵區友一里"
0,2,0,38,19,773,0,0,0,0,"基隆市七堵區友二里"
0,1,0,0,8,90,0,0,0,0,"基隆市七堵區堵北里"
0,1,0,0,52,221,0,0,1,0,"基隆市七堵區堵南里"
0,3,0,0,4,70,0,0,0,0,"基隆市七堵區富民里"
0,0,0,1,8,102,0,0,0,0,"基隆市七堵區實踐里"
0,1,0,0,3,35,0,0,0,0,"基隆市七堵區正光里"
0,1,0,0,2,35,0,0,0,0,"基隆市七堵區正明里"
0,2,0,0,14,130,0,0,1,0,"基隆市七堵區永安里"
0,0,0,0,2,29,0,0,0,0,"基隆市七堵區永平里"
0,1,0,14,43,325,0,0,2,0,"基隆市七堵區泰安里"
0,1,0,0,38,122,0,0,0,0,"基隆市七堵區瑪南里"
0,3,0,15,25,394,0,0,0,0,"基隆市七堵區瑪東里"
0,0,0,30,18,346,0,0,0,0,"基隆市七堵區瑪西里"
0,0,0,0,18,147,0,0,0,0,"基隆市七堵區百福里"
0,7,0,5,32,279,0,0,0,0,"基隆市七堵區自強里"
0,0,0,2,29,117,0,0,0,0,"基隆市七堵區長安里"
0,2,0,5,35,248,0,0,0,0,"基隆市七堵區長興里"
0,3,0,1,18,108,0,0,1,0,"基隆市中山區中和里"
1,0,2,8,2,33,0,1,6,0,"基隆市中山區中山里"
0,0,0,6,19,74,0,0,4,0,"基隆市中山區中興里"
0,0,0,3,4,24,0,0,1,0,"基隆市中山區仁正里"
0,1,0,6,0,19,0,0,4,0,"基隆市中山區仙洞里"
0,0,0,5,11,38,0,0,1,0,"基隆市中山區健民里"
0,3,4,7,15,97,0,0,3,0,"基隆市中山區協和里"
0,4,1,1,9,67,0,0,0,0,"基隆市中山區和平里"
0,6,0,1,15,118,0,0,0,0,"基隆市中山區和慶里"
0,0,1,11,5,46,0,0,2,0,"基隆市中山區太白里"
0,0,0,0,1,9,0,0,2,0,"基隆市中山區安平里"
0,0,0,0,1,15,0,0,0,0,"基隆市中山區安民里"
0,1,0,11,11,101,0,0,1,0,"基隆市中山區居仁里"
0,2,0,2,8,78,0,0,0,0,"基隆市中山區德和里"
0,2,0,0,9,119,0,0,0,0,"基隆市中山區德安里"
0,1,0,5,19,118,0,0,2,0,"基隆市中山區文化里"
0,0,0,0,2,23,0,0,0,0,"基隆市中山區新建里"
0,1,0,8,6,21,0,0,2,0,"基隆市中山區民治里"
0,1,0,9,1,43,0,0,2,0,"基隆市中山區西定里"
0,3,0,2,7,60,0,0,5,0,"基隆市中山區西康里"
0,0,0,4,1,22,0,0,2,0,"基隆市中山區西榮里"
0,0,0,1,1,33,0,0,6,0,"基隆市中山區西華里"
0,1,0,0,9,48,0,0,1,0,"基隆市中山區通化里"
0,1,0,1,6,59,0,0,1,0,"基隆市中山區通明里"
0,0,0,9,1,33,0,0,4,0,"基隆市中正區中正里"
0,0,0,2,0,23,0,0,0,0,"基隆市中正區中濱里"
0,1,0,0,2,45,0,0,0,0,"基隆市中正區中砂里"
0,0,0,8,0,8,0,0,1,0,"基隆市中正區中船里"
0,0,0,0,0,10,0,0,0,0,"基隆市中正區信義里"
0,0,0,8,3,14,0,0,3,0,"基隆市中正區入船里"
0,1,0,6,2,47,0,0,2,0,"基隆市中正區八斗里"
0,2,0,0,7,27,0,0,0,0,"基隆市中正區和憲里"
0,0,0,1,6,36,0,0,0,0,"基隆市中正區平寮里"
0,1,0,4,18,99,0,1,6,0,"基隆市中正區建國里"
0,0,0,0,1,7,0,0,0,0,"基隆市中正區德義里"
0,0,0,0,15,53,0,0,0,0,"基隆市中正區新富里"
0,1,0,0,10,11,0,0,0,0,"基隆市中正區新豐里"
0,0,0,3,3,36,0,0,5,0,"基隆市中正區正濱里"
0,1,0,0,7,45,0,0,0,0,"基隆市中正區正砂里"
0,1,0,1,5,23,0,0,1,0,"基隆市中正區正義里"
0,2,0,2,2,26,0,0,2,0,"基隆市中正區正船里"
0,0,0,4,7,55,0,0,0,0,"基隆市中正區海濱里"
0,0,0,0,3,17,0,0,0,0,"基隆市中正區港通里"
0,3,0,2,1,36,0,0,0,0,"基隆市中正區真砂里"
0,0,0,3,32,123,0,0,0,0,"基隆市中正區砂子里"
0,0,0,1,8,51,0,0,3,0,"基隆市中正區砂灣里"
0,2,0,9,8,39,0,0,0,0,"基隆市中正區碧砂里"
0,0,0,6,7,59,0,0,3,0,"基隆市中正區社寮里"
0,1,0,2,0,8,0,0,2,0,"基隆市中正區義重里"
0,0,0,1,5,25,0,0,0,0,"基隆市中正區長潭里"
0,0,0,0,0,4,0,0,0,0,"基隆市仁愛區仁德里"
0,0,0,4,0,1,0,0,0,0,"基隆市仁愛區兆連里"
0,1,0,1,1,19,0,0,3,0,"基隆市仁愛區光華里"
0,0,0,0,1,7,0,0,0,0,"基隆市仁愛區博愛里"
0,2,1,9,3,35,0,0,3,0,"基隆市仁愛區吉仁里"
0,0,0,0,0,3,0,0,0,0,"基隆市仁愛區同風里"
0,0,0,4,6,43,0,0,1,0,"基隆市仁愛區和明里"
0,1,0,1,3,28,0,0,2,0,"基隆市仁愛區崇文里"
0,0,0,5,0,10,0,0,4,0,"基隆市仁愛區德厚里"
0,0,0,8,0,16,0,0,0,0,"基隆市仁愛區忠勇里"
0,0,0,1,0,5,0,0,1,0,"基隆市仁愛區文安里"
0,2,0,0,3,36,0,0,0,0,"基隆市仁愛區文昌里"
0,1,0,0,1,29,0,0,0,0,"基隆市仁愛區新店里"
0,0,0,0,0,3,0,0,0,0,"基隆市仁愛區明德里"
0,0,3,7,4,50,0,0,0,0,"基隆市仁愛區智仁里"
0,0,0,0,0,15,0,0,0,0,"基隆市仁愛區曲水里"
0,0,0,4,3,29,0,0,4,0,"基隆市仁愛區書院里"
0,0,0,4,0,14,0,0,4,0,"基隆市仁愛區朝棟里"
0,0,2,14,1,23,0,0,4,0,"基隆市仁愛區林泉里"
0,0,2,28,0,33,0,0,5,0,"基隆市仁愛區水錦里"
0,1,0,6,0,23,0,0,4,0,"基隆市仁愛區獅球里"
0,0,0,11,0,18,0,0,4,0,"基隆市仁愛區玉田里"
0,0,0,4,0,24,0,0,4,0,"基隆市仁愛區福仁里"
0,1,1,18,4,38,0,0,1,0,"基隆市仁愛區育仁里"
0,0,0,4,1,13,0,0,2,0,"基隆市仁愛區花崗里"
0,0,0,28,20,50,0,0,1,0,"基隆市仁愛區英仁里"
0,1,2,8,3,39,0,0,1,0,"基隆市仁愛區虹橋里"
0,0,0,1,2,21,0,0,2,0,"基隆市仁愛區誠仁里"
0,0,0,5,2,36,0,0,1,0,"基隆市仁愛區龍門里"
0,1,0,2,0,7,0,0,1,0,"基隆市信義區仁壽里"
0,0,0,3,3,31,0,0,0,0,"基隆市信義區仁義里"
0,0,0,2,10,46,0,0,0,0,"基隆市信義區信綠里"
0,5,2,7,29,112,0,0,0,0,"基隆市信義區孝岡里"
0,0,0,0,19,80,0,0,0,0,"基隆市信義區孝德里"
0,1,0,3,57,174,0,0,0,0,"基隆市信義區孝忠里"
0,7,0,7,35,165,0,0,0,0,"基隆市信義區孝深里"
0,0,0,0,9,76,0,0,0,0,"基隆市信義區孝賢里"
0,0,0,1,0,9,0,0,0,0,"基隆市信義區智慧里"
0,1,0,15,9,84,0,0,1,0,"基隆市信義區智誠里"
0,1,2,2,10,79,0,0,0,0,"基隆市信義區東信里"
0,1,0,5,4,45,0,0,0,0,"基隆市信義區東光里"
0,5,0,8,9,83,0,0,3,0,"基隆市信義區東安里"
0,5,0,4,18,77,0,0,4,0,"基隆市信義區東明里"
0,0,0,0,1,46,0,0,0,0,"基隆市信義區禮儀里"
0,0,0,2,2,28,0,0,0,0,"基隆市信義區禮東里"
0,1,0,4,3,31,0,0,0,0,"基隆市信義區義和里"
0,0,0,1,1,22,0,0,0,0,"基隆市信義區義幸里"
0,1,0,0,6,21,0,0,0,0,"基隆市信義區義昭里"
0,0,0,4,1,11,0,0,4,0,"基隆市信義區義民里"
0,0,0,1,0,0,0,0,0,0,"基隆市安樂區七賢里"
0,1,0,1,7,63,0,0,0,0,"基隆市安樂區中崙里"
0,1,1,1,9,114,0,0,0,0,"基隆市安樂區五福里"
0,2,0,2,70,339,0,0,1,0,"基隆市安樂區內寮里"
0,3,0,0,6,61,0,0,0,0,"基隆市安樂區六合里"
0,2,0,15,14,85,0,0,2,0,"基隆市安樂區嘉仁里"
0,0,0,5,4,23,0,0,0,0,"基隆市安樂區四維里"
0,1,0,0,8,24,0,0,0,0,"基隆市安樂區壯觀里"
0,1,0,1,9,65,0,0,0,0,"基隆市安樂區外寮里"
0,0,0,3,1,32,0,0,0,0,"基隆市安樂區安和里"
0,0,1,12,6,34,0,2,5,0,"基隆市安樂區定國里"
0,0,0,1,1,13,0,0,2,0,"基隆市安樂區定邦里"
0,1,0,6,7,58,0,0,9,0,"基隆市安樂區干城里"
0,1,0,7,0,8,0,1,3,0,"基隆市安樂區慈仁里"
0,7,0,0,18,201,0,0,0,0,"基隆市安樂區新崙里"
0,0,0,7,9,52,0,0,3,0,"基隆市安樂區新西里"
0,0,0,1,0,4,0,0,1,0,"基隆市安樂區樂一里"
0,2,0,1,5,56,0,0,0,0,"基隆市安樂區武崙里"
0,2,3,15,12,82,0,0,1,0,"基隆市安樂區永康里"
0,6,0,1,28,107,0,0,0,0,"基隆市安樂區興寮里"
0,0,0,11,3,32,0,1,1,0,"基隆市安樂區西川里"
0,0,0,0,0,5,0,0,0,0,"基隆市安樂區長樂里"
0,0,0,1,21,56,0,0,1,0,"基隆市安樂區鶯安里"
0,0,0,8,8,41,0,0,1,0,"基隆市安樂區鶯歌里"
0,0,0,3,5,28,0,0,1,0,"基隆市暖暖區八中里"
0,1,7,4,26,67,0,0,0,0,"基隆市暖暖區八南里"
0,2,0,0,12,81,0,0,0,0,"基隆市暖暖區八堵里"
0,0,0,3,13,68,0,0,5,0,"基隆市暖暖區八西里"
0,1,0,1,4,43,0,0,0,0,"基隆市暖暖區暖同里"
0,2,0,12,8,71,0,0,5,0,"基隆市暖暖區暖暖里"
0,2,0,8,25,256,0,0,0,0,"基隆市暖暖區暖東里"
0,6,0,1,42,225,0,0,2,0,"基隆市暖暖區暖西里"
0,2,0,0,9,63,0,0,0,0,"基隆市暖暖區碇內里"
0,1,0,0,6,32,0,0,0,0,"基隆市暖暖區碇和里"
0,2,0,0,8,70,0,0,0,0,"基隆市暖暖區碇安里"
0,0,0,0,16,62,0,0,0,0,"基隆市暖暖區碇祥里"
0,2,0,14,25,206,0,0,1,0,"基隆市暖暖區過港里"
0,0,0,0,87,207,0,0,0,0,"宜蘭縣三星鄉人和村"
0,0,0,0,107,237,0,0,0,0,"宜蘭縣三星鄉員山村"
0,1,0,0,88,444,0,0,0,0,"宜蘭縣三星鄉大洲村"
1,1,0,0,129,426,0,0,0,0,"宜蘭縣三星鄉大義村"
0,1,0,0,198,920,0,0,0,0,"宜蘭縣三星鄉大隱村"
0,14,0,3,61,220,0,0,0,0,"宜蘭縣三星鄉天山村"
0,0,0,0,38,165,0,0,0,0,"宜蘭縣三星鄉天福村"
0,0,0,0,48,435,0,0,0,0,"宜蘭縣三星鄉尚武村"
0,1,0,0,69,319,0,0,0,0,"宜蘭縣三星鄉尾塹村"
0,3,0,0,101,525,0,0,0,0,"宜蘭縣三星鄉拱照村"
0,1,0,0,29,106,0,0,0,0,"宜蘭縣三星鄉月眉村"
0,0,0,0,39,128,0,0,0,0,"宜蘭縣三星鄉義德村"
0,0,0,0,60,274,0,0,0,0,"宜蘭縣三星鄉萬富村"
0,0,0,0,98,264,0,0,0,0,"宜蘭縣三星鄉萬德村"
0,1,0,0,61,332,0,0,0,0,"宜蘭縣三星鄉行健村"
0,1,0,0,132,487,0,0,0,0,"宜蘭縣三星鄉貴林村"
0,0,0,0,48,135,0,0,0,0,"宜蘭縣三星鄉集慶村"
0,0,0,0,85,143,0,0,0,0,"宜蘭縣三星鄉雙賢村"
0,0,0,0,57,351,0,0,0,0,"宜蘭縣五結鄉三興村"
0,0,0,0,16,92,0,0,0,0,"宜蘭縣五結鄉上四村"
0,0,0,0,34,196,0,0,0,0,"宜蘭縣五結鄉中興村"
0,0,0,0,8,74,0,0,0,0,"宜蘭縣五結鄉二結村"
0,1,0,0,32,249,0,0,0,0,"宜蘭縣五結鄉五結村"
0,0,0,0,23,142,0,0,0,0,"宜蘭縣五結鄉利澤村"
0,2,0,0,52,389,0,0,0,0,"宜蘭縣五結鄉協和村"
0,1,0,0,13,61,0,0,0,0,"宜蘭縣五結鄉四結村"
0,1,0,0,89,405,0,0,0,0,"宜蘭縣五結鄉大吉村"
0,1,0,0,45,324,0,0,0,0,"宜蘭縣五結鄉孝威村"
0,1,0,0,56,324,0,0,0,0,"宜蘭縣五結鄉季新村"
0,0,0,0,13,171,0,0,0,0,"宜蘭縣五結鄉成興村"
0,1,0,0,37,201,0,0,0,0,"宜蘭縣五結鄉福興村"
0,5,0,0,50,408,0,0,0,0,"宜蘭縣五結鄉錦眾村"
0,0,0,0,53,144,0,0,0,0,"宜蘭縣五結鄉鎮安村"
0,0,0,0,35,200,0,0,0,0,"宜蘭縣冬山鄉三奇村"
0,7,0,0,72,308,0,0,0,0,"宜蘭縣冬山鄉中山村"
0,0,0,0,51,242,0,0,0,0,"宜蘭縣冬山鄉丸山村"
0,0,0,0,39,251,0,0,0,0,"宜蘭縣冬山鄉八寶村"
0,0,0,0,0,3,0,0,0,0,"宜蘭縣冬山鄉冬山村"
0,0,0,0,16,98,0,0,0,0,"宜蘭縣冬山鄉南興村"
0,1,0,0,30,403,0,0,0,0,"宜蘭縣冬山鄉大興村"
0,4,0,0,164,544,0,0,0,0,"宜蘭縣冬山鄉大進村"
